algorithm,word,n_guesses
PositionalExplorerAmongstPossible,LIBRA,3
PositionalExplorerAmongstPossible,LIBYA,4
PositionalExplorerAmongstPossible,LICIT,4
PositionalExplorerAmongstPossible,LICKS,4
PositionalExplorerAmongstPossible,LIDIA,5
PositionalExplorerAmongstPossible,LIEGE,3
PositionalExplorerAmongstPossible,LIENS,4
PositionalExplorerAmongstPossible,LIFER,3
PositionalExplorerAmongstPossible,LIFTS,4
PositionalExplorerAmongstPossible,LIGHT,5
PositionalExplorerAmongstPossible,LIKED,5
PositionalExplorerAmongstPossible,LIKEN,4
PositionalExplorerAmongstPossible,LIKER,3
PositionalExplorerAmongstPossible,LIKES,7
PositionalExplorerAmongstPossible,LILAC,3
PositionalExplorerAmongstPossible,LILIA,5
PositionalExplorerAmongstPossible,LILLE,5
PositionalExplorerAmongstPossible,LILLY,8
PositionalExplorerAmongstPossible,LILTS,8
PositionalExplorerAmongstPossible,LIMBO,3
PositionalExplorerAmongstPossible,LIMBS,4
PositionalExplorerAmongstPossible,LIMED,6
PositionalExplorerAmongstPossible,LIMES,4
PositionalExplorerAmongstPossible,LIMIT,3
PositionalExplorerAmongstPossible,LIMNS,4
PositionalExplorerAmongstPossible,LIMOS,4
PositionalExplorerAmongstPossible,LIMPS,3
PositionalExplorerAmongstPossible,LINDA,4
PositionalExplorerAmongstPossible,LINDY,4
PositionalExplorerAmongstPossible,LINED,5
PositionalExplorerAmongstPossible,LINEN,3
PositionalExplorerAmongstPossible,LINER,4
PositionalExplorerAmongstPossible,LINES,6
PositionalExplorerAmongstPossible,LINGO,3
PositionalExplorerAmongstPossible,LINKS,4
PositionalExplorerAmongstPossible,LINUS,5
PositionalExplorerAmongstPossible,LINUX,4
PositionalExplorerAmongstPossible,LIONS,4
PositionalExplorerAmongstPossible,LIPID,3
PositionalExplorerAmongstPossible,LIPPI,4
PositionalExplorerAmongstPossible,LIRAS,2
PositionalExplorerAmongstPossible,LISLE,3
PositionalExplorerAmongstPossible,LISPS,4
PositionalExplorerAmongstPossible,LISTS,4
PositionalExplorerAmongstPossible,LISZT,3
PositionalExplorerAmongstPossible,LITER,5
PositionalExplorerAmongstPossible,LITHE,3
PositionalExplorerAmongstPossible,LIVED,5
PositionalExplorerAmongstPossible,LIVEN,3
PositionalExplorerAmongstPossible,LIVER,4
PositionalExplorerAmongstPossible,LIVES,9
PositionalExplorerAmongstPossible,LIVIA,5
PositionalExplorerAmongstPossible,LIVID,4
PositionalExplorerAmongstPossible,LIZZY,5
PositionalExplorerAmongstPossible,LLAMA,5
PositionalExplorerAmongstPossible,LLANO,3
PositionalExplorerAmongstPossible,LLOYD,4
PositionalExplorerAmongstPossible,LOADS,4
PositionalExplorerAmongstPossible,LOAFS,5
PositionalExplorerAmongstPossible,LOAMY,3
PositionalExplorerAmongstPossible,LOANS,3
PositionalExplorerAmongstPossible,LOATH,4
PositionalExplorerAmongstPossible,LOBBY,4
PositionalExplorerAmongstPossible,LULLY,6
PositionalExplorerAmongstPossible,LUMPS,4
PositionalExplorerAmongstPossible,LUMPY,6
PositionalExplorerAmongstPossible,LUNAR,3
PositionalExplorerAmongstPossible,LUNCH,4
PositionalExplorerAmongstPossible,LUNGE,4
PositionalExplorerAmongstPossible,LUNGS,4
PositionalExplorerAmongstPossible,LUPIN,4
PositionalExplorerAmongstPossible,LUPUS,4
PositionalExplorerAmongstPossible,LURCH,3
PositionalExplorerAmongstPossible,LURED,4
PositionalExplorerAmongstPossible,LURES,4
PositionalExplorerAmongstPossible,LURIA,3
PositionalExplorerAmongstPossible,LURID,3
PositionalExplorerAmongstPossible,LURKS,4
PositionalExplorerAmongstPossible,LUSTS,4
PositionalExplorerAmongstPossible,LUSTY,7
PositionalExplorerAmongstPossible,LUTES,6
PositionalExplorerAmongstPossible,LUZON,4
PositionalExplorerAmongstPossible,LYCRA,4
PositionalExplorerAmongstPossible,LYDIA,4
PositionalExplorerAmongstPossible,LYELL,4
PositionalExplorerAmongstPossible,LYING,5
PositionalExplorerAmongstPossible,LYMAN,3
PositionalExplorerAmongstPossible,LYMPH,3
PositionalExplorerAmongstPossible,LYNCH,4
PositionalExplorerAmongstPossible,LYNDA,5
PositionalExplorerAmongstPossible,LYNNE,5
PositionalExplorerAmongstPossible,LYONS,5
PositionalExplorerAmongstPossible,LYRES,5
PositionalExplorerAmongstPossible,LYRIC,4
PositionalExplorerAmongstPossible,LYSOL,4
PositionalExplorerAmongstPossible,MABEL,4
PositionalExplorerAmongstPossible,MABLE,3
PositionalExplorerAmongstPossible,MACAO,3
PositionalExplorerAmongstPossible,MACAW,3
PositionalExplorerAmongstPossible,MACED,4
PositionalExplorerAmongstPossible,MACES,4
PositionalExplorerAmongstPossible,MACHO,2
PositionalExplorerAmongstPossible,MACON,3
PositionalExplorerAmongstPossible,MACRO,2
PositionalExplorerAmongstPossible,MADAM,5
PositionalExplorerAmongstPossible,MADGE,5
PositionalExplorerAmongstPossible,MADLY,3
PositionalExplorerAmongstPossible,MAFIA,5
PositionalExplorerAmongstPossible,MAGIC,3
PositionalExplorerAmongstPossible,MAGMA,4
PositionalExplorerAmongstPossible,MAGOG,4
PositionalExplorerAmongstPossible,MAGOO,3
PositionalExplorerAmongstPossible,MAHDI,4
PositionalExplorerAmongstPossible,MAIDS,4
PositionalExplorerAmongstPossible,MAILS,6
PositionalExplorerAmongstPossible,MAIMS,5
PositionalExplorerAmongstPossible,MAINE,2
PositionalExplorerAmongstPossible,MAINS,3
PositionalExplorerAmongstPossible,MAIZE,3
PositionalExplorerAmongstPossible,MAJOR,3
PositionalExplorerAmongstPossible,MAKER,5
PositionalExplorerAmongstPossible,MAKES,6
PositionalExplorerAmongstPossible,MALAY,3
PositionalExplorerAmongstPossible,MALES,6
PositionalExplorerAmongstPossible,MALLS,7
PositionalExplorerAmongstPossible,MALTA,3
PositionalExplorerAmongstPossible,MALTS,4
PositionalExplorerAmongstPossible,MAMAS,6
PositionalExplorerAmongstPossible,MAMBO,5
PositionalExplorerAmongstPossible,MAMET,4
PositionalExplorerAmongstPossible,MAMIE,3
PositionalExplorerAmongstPossible,MAMMA,5
PositionalExplorerAmongstPossible,MANDY,3
PositionalExplorerAmongstPossible,MANES,7
PositionalExplorerAmongstPossible,MANET,3
PositionalExplorerAmongstPossible,MANGA,4
PositionalExplorerAmongstPossible,LOBED,4
PositionalExplorerAmongstPossible,LOBES,4
PositionalExplorerAmongstPossible,LOCAL,5
PositionalExplorerAmongstPossible,LOCKE,4
PositionalExplorerAmongstPossible,LOCKS,5
PositionalExplorerAmongstPossible,LOCUS,4
PositionalExplorerAmongstPossible,LODES,4
PositionalExplorerAmongstPossible,LODGE,3
PositionalExplorerAmongstPossible,LOEWE,4
PositionalExplorerAmongstPossible,LOEWI,4
PositionalExplorerAmongstPossible,LOEWS,5
PositionalExplorerAmongstPossible,LOFTS,3
PositionalExplorerAmongstPossible,LOFTY,4
PositionalExplorerAmongstPossible,LOGAN,3
PositionalExplorerAmongstPossible,LOGES,5
PositionalExplorerAmongstPossible,LOGIC,5
PositionalExplorerAmongstPossible,LOGIN,4
PositionalExplorerAmongstPossible,LOGON,4
PositionalExplorerAmongstPossible,LOGOS,5
PositionalExplorerAmongstPossible,LOINS,4
PositionalExplorerAmongstPossible,LOIRE,3
PositionalExplorerAmongstPossible,LOLLS,7
PositionalExplorerAmongstPossible,LONER,5
PositionalExplorerAmongstPossible,LONGS,5
PositionalExplorerAmongstPossible,LOOKS,6
PositionalExplorerAmongstPossible,LOOMS,7
PositionalExplorerAmongstPossible,LOONS,5
PositionalExplorerAmongstPossible,LOONY,4
PositionalExplorerAmongstPossible,LOOPS,8
PositionalExplorerAmongstPossible,LOOPY,4
PositionalExplorerAmongstPossible,LOOSE,4
PositionalExplorerAmongstPossible,LOOTS,5
PositionalExplorerAmongstPossible,LOPED,5
PositionalExplorerAmongstPossible,LOPES,6
PositionalExplorerAmongstPossible,LOPEZ,5
PositionalExplorerAmongstPossible,LORDS,4
PositionalExplorerAmongstPossible,LOREN,4
PositionalExplorerAmongstPossible,LORIE,3
PositionalExplorerAmongstPossible,LORNA,3
PositionalExplorerAmongstPossible,LORRE,4
PositionalExplorerAmongstPossible,LORRY,6
PositionalExplorerAmongstPossible,LOSER,3
PositionalExplorerAmongstPossible,LOSES,9
PositionalExplorerAmongstPossible,LOTTO,4
PositionalExplorerAmongstPossible,LOTUS,4
PositionalExplorerAmongstPossible,LOUIE,4
PositionalExplorerAmongstPossible,LOUIS,5
PositionalExplorerAmongstPossible,LOUSE,3
PositionalExplorerAmongstPossible,LOUSY,4
PositionalExplorerAmongstPossible,LOUTS,4
PositionalExplorerAmongstPossible,LOVED,7
PositionalExplorerAmongstPossible,LOVER,3
PositionalExplorerAmongstPossible,LOVES,7
PositionalExplorerAmongstPossible,LOWED,4
PositionalExplorerAmongstPossible,LOWER,4
PositionalExplorerAmongstPossible,LOWLY,5
PositionalExplorerAmongstPossible,LOXES,8
PositionalExplorerAmongstPossible,LOYAL,4
PositionalExplorerAmongstPossible,LUANN,4
PositionalExplorerAmongstPossible,LUAUS,5
PositionalExplorerAmongstPossible,LUBED,4
PositionalExplorerAmongstPossible,LUBES,5
PositionalExplorerAmongstPossible,LUCAS,4
PositionalExplorerAmongstPossible,LUCIA,3
PositionalExplorerAmongstPossible,LUCID,3
PositionalExplorerAmongstPossible,LUCIO,4
PositionalExplorerAmongstPossible,LUCKS,5
PositionalExplorerAmongstPossible,LUCKY,4
PositionalExplorerAmongstPossible,LUCRE,3
PositionalExplorerAmongstPossible,LUGER,6
PositionalExplorerAmongstPossible,LUIGI,4
PositionalExplorerAmongstPossible,LUISA,4
PositionalExplorerAmongstPossible,LULLS,9
PositionalExplorerAmongstPossible,MANGE,3
PositionalExplorerAmongstPossible,MANGO,3
PositionalExplorerAmongstPossible,MANGY,4
PositionalExplorerAmongstPossible,MANIA,4
PositionalExplorerAmongstPossible,MANIC,4
PositionalExplorerAmongstPossible,MANLY,2
PositionalExplorerAmongstPossible,MANNA,5
PositionalExplorerAmongstPossible,MANOR,3
PositionalExplorerAmongstPossible,MANSE,4
PositionalExplorerAmongstPossible,MAORI,3
PositionalExplorerAmongstPossible,MAPLE,4
PositionalExplorerAmongstPossible,MARAT,3
PositionalExplorerAmongstPossible,MARCH,2
PositionalExplorerAmongstPossible,MARCI,3
PositionalExplorerAmongstPossible,MARCO,4
PositionalExplorerAmongstPossible,MARCY,5
PositionalExplorerAmongstPossible,MARES,6
PositionalExplorerAmongstPossible,MARGE,2
PositionalExplorerAmongstPossible,MARGO,4
PositionalExplorerAmongstPossible,MARIA,5
PositionalExplorerAmongstPossible,MARIE,3
PositionalExplorerAmongstPossible,MARIN,4
PositionalExplorerAmongstPossible,MARIO,3
PositionalExplorerAmongstPossible,MARIS,5
PositionalExplorerAmongstPossible,MARKS,6
PositionalExplorerAmongstPossible,MARLA,4
PositionalExplorerAmongstPossible,MARNE,4
PositionalExplorerAmongstPossible,MARRY,3
PositionalExplorerAmongstPossible,MARSH,2
PositionalExplorerAmongstPossible,MARTA,3
PositionalExplorerAmongstPossible,MARTS,6
PositionalExplorerAmongstPossible,MARTY,2
PositionalExplorerAmongstPossible,MARVA,5
PositionalExplorerAmongstPossible,MASAI,5
PositionalExplorerAmongstPossible,MASKS,5
PositionalExplorerAmongstPossible,MASON,5
PositionalExplorerAmongstPossible,MASTS,5
PositionalExplorerAmongstPossible,MATCH,3
PositionalExplorerAmongstPossible,MATED,6
PositionalExplorerAmongstPossible,MATES,7
PositionalExplorerAmongstPossible,MATTE,5
PositionalExplorerAmongstPossible,MATTS,6
PositionalExplorerAmongstPossible,MATZO,4
PositionalExplorerAmongstPossible,MAUDE,4
PositionalExplorerAmongstPossible,MAULS,5
PositionalExplorerAmongstPossible,MAURA,4
PositionalExplorerAmongstPossible,MAURO,4
PositionalExplorerAmongstPossible,MAUVE,5
PositionalExplorerAmongstPossible,MAVEN,4
PositionalExplorerAmongstPossible,MAVIN,3
PositionalExplorerAmongstPossible,MAVIS,4
PositionalExplorerAmongstPossible,MAXED,5
PositionalExplorerAmongstPossible,MAXES,8
PositionalExplorerAmongstPossible,MAXIM,6
PositionalExplorerAmongstPossible,MAYAN,3
PositionalExplorerAmongstPossible,MAYAS,5
PositionalExplorerAmongstPossible,MAYBE,4
PositionalExplorerAmongstPossible,MAYER,6
PositionalExplorerAmongstPossible,MAYOR,4
PositionalExplorerAmongstPossible,MAYRA,5
PositionalExplorerAmongstPossible,MAZDA,5
PositionalExplorerAmongstPossible,MAZES,9
PositionalExplorerAmongstPossible,MBINI,3
PositionalExplorerAmongstPossible,MCCOY,4
PositionalExplorerAmongstPossible,MCGEE,3
PositionalExplorerAmongstPossible,MCKAY,3
PositionalExplorerAmongstPossible,MCKEE,4
PositionalExplorerAmongstPossible,MEADE,5
PositionalExplorerAmongstPossible,MEALS,6
PositionalExplorerAmongstPossible,MEALY,3
PositionalExplorerAmongstPossible,MEANS,6
PositionalExplorerAmongstPossible,MEANT,3
PositionalExplorerAmongstPossible,MEANY,4
PositionalExplorerAmongstPossible,MEATS,6
PositionalExplorerAmongstPossible,MEATY,4
PositionalExplorerAmongstPossible,MECCA,4
PositionalExplorerAmongstPossible,MEDAL,4
PositionalExplorerAmongstPossible,MEDAN,4
PositionalExplorerAmongstPossible,MEDEA,4
PositionalExplorerAmongstPossible,MEDIA,4
PositionalExplorerAmongstPossible,MEDIC,4
PositionalExplorerAmongstPossible,MEETS,6
PositionalExplorerAmongstPossible,MEGAN,4
PositionalExplorerAmongstPossible,MEIER,5
PositionalExplorerAmongstPossible,MEIJI,5
PositionalExplorerAmongstPossible,MEJIA,5
PositionalExplorerAmongstPossible,MELBA,4
PositionalExplorerAmongstPossible,MELDS,5
PositionalExplorerAmongstPossible,MELON,5
PositionalExplorerAmongstPossible,MELTS,5
PositionalExplorerAmongstPossible,MELVA,5
PositionalExplorerAmongstPossible,MEMES,5
PositionalExplorerAmongstPossible,MEMOS,5
PositionalExplorerAmongstPossible,MENDS,3
PositionalExplorerAmongstPossible,MENES,3
PositionalExplorerAmongstPossible,MENSA,4
PositionalExplorerAmongstPossible,MENUS,4
PositionalExplorerAmongstPossible,MEOWS,4
PositionalExplorerAmongstPossible,MERAK,4
PositionalExplorerAmongstPossible,MERCK,3
PositionalExplorerAmongstPossible,MERCY,2
PositionalExplorerAmongstPossible,MERES,4
PositionalExplorerAmongstPossible,MERGE,5
PositionalExplorerAmongstPossible,MERIT,4
PositionalExplorerAmongstPossible,MERLE,5
PositionalExplorerAmongstPossible,MERRY,8
PositionalExplorerAmongstPossible,MESAS,4
PositionalExplorerAmongstPossible,MESSY,4
PositionalExplorerAmongstPossible,METAL,5
PositionalExplorerAmongstPossible,METED,4
PositionalExplorerAmongstPossible,METER,5
PositionalExplorerAmongstPossible,METES,5
PositionalExplorerAmongstPossible,METRO,4
PositionalExplorerAmongstPossible,MEUSE,4
PositionalExplorerAmongstPossible,MEWED,6
PositionalExplorerAmongstPossible,MEWLS,4
PositionalExplorerAmongstPossible,MEYER,5
PositionalExplorerAmongstPossible,MFUME,5
PositionalExplorerAmongstPossible,MIAMI,5
PositionalExplorerAmongstPossible,MIAOW,5
PositionalExplorerAmongstPossible,MICAH,3
PositionalExplorerAmongstPossible,MICKY,3
PositionalExplorerAmongstPossible,MICRA,3
PositionalExplorerAmongstPossible,MIDAS,4
PositionalExplorerAmongstPossible,MIDDY,4
PositionalExplorerAmongstPossible,MIDGE,4
PositionalExplorerAmongstPossible,MIDST,4
PositionalExplorerAmongstPossible,MIENS,4
PositionalExplorerAmongstPossible,MIFFS,5
PositionalExplorerAmongstPossible,MIGHT,3
PositionalExplorerAmongstPossible,MIKED,6
PositionalExplorerAmongstPossible,MIKES,3
PositionalExplorerAmongstPossible,MILAN,4
PositionalExplorerAmongstPossible,MILCH,3
PositionalExplorerAmongstPossible,MILER,4
PositionalExplorerAmongstPossible,MILES,4
PositionalExplorerAmongstPossible,MILFS,4
PositionalExplorerAmongstPossible,MILKS,3
PositionalExplorerAmongstPossible,MILKY,3
PositionalExplorerAmongstPossible,MILLS,5
PositionalExplorerAmongstPossible,MILNE,4
PositionalExplorerAmongstPossible,MIMED,7
PositionalExplorerAmongstPossible,MIMES,7
PositionalExplorerAmongstPossible,MIMIC,4
PositionalExplorerAmongstPossible,MINCE,3
PositionalExplorerAmongstPossible,MINDS,6
PositionalExplorerAmongstPossible,MORAY,4
PositionalExplorerAmongstPossible,MORES,3
PositionalExplorerAmongstPossible,MORIN,3
PositionalExplorerAmongstPossible,MORNS,5
PositionalExplorerAmongstPossible,MORON,4
PositionalExplorerAmongstPossible,MORSE,5
PositionalExplorerAmongstPossible,MOSES,8
PositionalExplorerAmongstPossible,MOSEY,3
PositionalExplorerAmongstPossible,MOSSY,4
PositionalExplorerAmongstPossible,MOSUL,4
PositionalExplorerAmongstPossible,MOTEL,4
PositionalExplorerAmongstPossible,MOTES,6
PositionalExplorerAmongstPossible,MOTHS,4
PositionalExplorerAmongstPossible,MOTIF,3
PositionalExplorerAmongstPossible,MOTOR,4
PositionalExplorerAmongstPossible,MOTTO,4
PositionalExplorerAmongstPossible,MOUND,3
PositionalExplorerAmongstPossible,MOUNT,3
PositionalExplorerAmongstPossible,MOURN,4
PositionalExplorerAmongstPossible,MOUSE,5
PositionalExplorerAmongstPossible,MOUSY,4
PositionalExplorerAmongstPossible,MOUTH,3
PositionalExplorerAmongstPossible,MOVED,6
PositionalExplorerAmongstPossible,MOVER,6
PositionalExplorerAmongstPossible,MOVES,7
PositionalExplorerAmongstPossible,MOVIE,5
PositionalExplorerAmongstPossible,MOWED,5
PositionalExplorerAmongstPossible,MOWER,5
PositionalExplorerAmongstPossible,MUCKS,6
PositionalExplorerAmongstPossible,MUCKY,3
PositionalExplorerAmongstPossible,MUCUS,4
PositionalExplorerAmongstPossible,MUDDY,4
PositionalExplorerAmongstPossible,MUFFS,5
PositionalExplorerAmongstPossible,MUFTI,3
PositionalExplorerAmongstPossible,MUGGY,4
PositionalExplorerAmongstPossible,MUJIB,4
PositionalExplorerAmongstPossible,MULCH,3
PositionalExplorerAmongstPossible,MULES,4
PositionalExplorerAmongstPossible,MULLS,4
PositionalExplorerAmongstPossible,MULTI,4
PositionalExplorerAmongstPossible,MUMMY,5
PositionalExplorerAmongstPossible,MUMPS,7
PositionalExplorerAmongstPossible,MUNCH,2
PositionalExplorerAmongstPossible,MUNOZ,3
PositionalExplorerAmongstPossible,MUNRO,4
PositionalExplorerAmongstPossible,MURAL,3
PositionalExplorerAmongstPossible,MURAT,4
PositionalExplorerAmongstPossible,MURKS,5
PositionalExplorerAmongstPossible,MURKY,4
PositionalExplorerAmongstPossible,MUSED,5
PositionalExplorerAmongstPossible,MUSES,5
PositionalExplorerAmongstPossible,MUSHY,5
PositionalExplorerAmongstPossible,MUSIC,3
PositionalExplorerAmongstPossible,MUSKY,4
PositionalExplorerAmongstPossible,MUSSY,5
PositionalExplorerAmongstPossible,MUSTS,4
PositionalExplorerAmongstPossible,MUSTY,3
PositionalExplorerAmongstPossible,MUTED,3
PositionalExplorerAmongstPossible,MUTER,4
PositionalExplorerAmongstPossible,MUTES,4
PositionalExplorerAmongstPossible,MUTTS,5
PositionalExplorerAmongstPossible,MUZAK,3
PositionalExplorerAmongstPossible,MYERS,4
PositionalExplorerAmongstPossible,MYLAR,4
PositionalExplorerAmongstPossible,MYLES,5
PositionalExplorerAmongstPossible,MYNAH,4
PositionalExplorerAmongstPossible,MYNAS,5
PositionalExplorerAmongstPossible,MYRNA,3
PositionalExplorerAmongstPossible,MYRON,4
PositionalExplorerAmongstPossible,MYRRH,3
PositionalExplorerAmongstPossible,MYSQL,3
PositionalExplorerAmongstPossible,MYTHS,4
PositionalExplorerAmongstPossible,NABOB,4
PositionalExplorerAmongstPossible,NACHO,3
PositionalExplorerAmongstPossible,NACRE,2
PositionalExplorerAmongstPossible,NADER,5
PositionalExplorerAmongstPossible,NADIA,5
PositionalExplorerAmongstPossible,NADIR,3
PositionalExplorerAmongstPossible,NAHUM,4
PositionalExplorerAmongstPossible,NAIAD,6
PositionalExplorerAmongstPossible,NAILS,7
PositionalExplorerAmongstPossible,NAIVE,3
PositionalExplorerAmongstPossible,NAKED,6
PositionalExplorerAmongstPossible,NAMED,7
PositionalExplorerAmongstPossible,NAMES,7
PositionalExplorerAmongstPossible,NANAK,5
PositionalExplorerAmongstPossible,NANCY,4
PositionalExplorerAmongstPossible,NANNY,6
PositionalExplorerAmongstPossible,NAOMI,4
PositionalExplorerAmongstPossible,NAPES,8
PositionalExplorerAmongstPossible,NAPPY,3
PositionalExplorerAmongstPossible,NARCS,2
PositionalExplorerAmongstPossible,NARKS,7
PositionalExplorerAmongstPossible,NASAL,4
PositionalExplorerAmongstPossible,NASTY,4
PositionalExplorerAmongstPossible,NATAL,4
PositionalExplorerAmongstPossible,NATTY,4
PositionalExplorerAmongstPossible,NAURU,3
PositionalExplorerAmongstPossible,NAVAL,5
PositionalExplorerAmongstPossible,NAVEL,4
PositionalExplorerAmongstPossible,NAVES,5
PositionalExplorerAmongstPossible,NAZCA,4
PositionalExplorerAmongstPossible,NAZIS,5
PositionalExplorerAmongstPossible,NEARS,7
PositionalExplorerAmongstPossible,NEATH,3
PositionalExplorerAmongstPossible,NECKS,5
PositionalExplorerAmongstPossible,NEEDS,4
PositionalExplorerAmongstPossible,NEEDY,4
PositionalExplorerAmongstPossible,NEGEV,4
PositionalExplorerAmongstPossible,NEGRO,4
PositionalExplorerAmongstPossible,NEHRU,4
PositionalExplorerAmongstPossible,NEIGH,4
PositionalExplorerAmongstPossible,NELDA,4
PositionalExplorerAmongstPossible,NELLY,6
PositionalExplorerAmongstPossible,NEPAL,3
PositionalExplorerAmongstPossible,NERDS,4
PositionalExplorerAmongstPossible,NERDY,4
PositionalExplorerAmongstPossible,NERVE,4
PositionalExplorerAmongstPossible,NERVY,5
PositionalExplorerAmongstPossible,NESTS,5
PositionalExplorerAmongstPossible,NEVER,4
PositionalExplorerAmongstPossible,NEVIS,5
PositionalExplorerAmongstPossible,NEWEL,5
PositionalExplorerAmongstPossible,NEWER,5
PositionalExplorerAmongstPossible,NEWLY,4
PositionalExplorerAmongstPossible,NEWSY,4
PositionalExplorerAmongstPossible,NEWTS,4
PositionalExplorerAmongstPossible,NEXIS,4
PositionalExplorerAmongstPossible,NEXUS,5
PositionalExplorerAmongstPossible,NICER,2
PositionalExplorerAmongstPossible,NICHE,3
PositionalExplorerAmongstPossible,NICKS,5
PositionalExplorerAmongstPossible,NIECE,4
PositionalExplorerAmongstPossible,NIFTY,3
PositionalExplorerAmongstPossible,NIGEL,4
PositionalExplorerAmongstPossible,NIGER,5
PositionalExplorerAmongstPossible,NIGGA,4
PositionalExplorerAmongstPossible,NIGHT,3
PositionalExplorerAmongstPossible,NIKKI,5
PositionalExplorerAmongstPossible,NIKON,4
PositionalExplorerAmongstPossible,NIMBI,3
PositionalExplorerAmongstPossible,NINES,11
PositionalExplorerAmongstPossible,NINJA,4
PositionalExplorerAmongstPossible,NINNY,7
PositionalExplorerAmongstPossible,NINTH,4
PositionalExplorerAmongstPossible,NIOBE,3
PositionalExplorerAmongstPossible,MINDY,3
PositionalExplorerAmongstPossible,MINED,6
PositionalExplorerAmongstPossible,MINER,4
PositionalExplorerAmongstPossible,MINES,2
PositionalExplorerAmongstPossible,MINIM,3
PositionalExplorerAmongstPossible,MINIS,6
PositionalExplorerAmongstPossible,MINKS,5
PositionalExplorerAmongstPossible,MINOR,4
PositionalExplorerAmongstPossible,MINOS,4
PositionalExplorerAmongstPossible,MINOT,3
PositionalExplorerAmongstPossible,MINSK,4
PositionalExplorerAmongstPossible,MINTS,3
PositionalExplorerAmongstPossible,MINTY,2
PositionalExplorerAmongstPossible,MINUS,5
PositionalExplorerAmongstPossible,MIRED,5
PositionalExplorerAmongstPossible,MIRES,2
PositionalExplorerAmongstPossible,MIRTH,5
PositionalExplorerAmongstPossible,MISDO,5
PositionalExplorerAmongstPossible,MISER,3
PositionalExplorerAmongstPossible,MISSY,4
PositionalExplorerAmongstPossible,MISTS,4
PositionalExplorerAmongstPossible,MISTY,4
PositionalExplorerAmongstPossible,MITCH,4
PositionalExplorerAmongstPossible,MITER,5
PositionalExplorerAmongstPossible,MITES,5
PositionalExplorerAmongstPossible,MITTS,5
PositionalExplorerAmongstPossible,MITTY,3
PositionalExplorerAmongstPossible,MITZI,4
PositionalExplorerAmongstPossible,MIXED,6
PositionalExplorerAmongstPossible,MIXER,6
PositionalExplorerAmongstPossible,MIXES,6
PositionalExplorerAmongstPossible,MIZAR,3
PositionalExplorerAmongstPossible,MOANS,4
PositionalExplorerAmongstPossible,MOATS,4
PositionalExplorerAmongstPossible,MOBIL,3
PositionalExplorerAmongstPossible,MOCHA,3
PositionalExplorerAmongstPossible,MOCKS,6
PositionalExplorerAmongstPossible,MODAL,3
PositionalExplorerAmongstPossible,MODEL,3
PositionalExplorerAmongstPossible,MODEM,4
PositionalExplorerAmongstPossible,MODES,4
PositionalExplorerAmongstPossible,MOGUL,3
PositionalExplorerAmongstPossible,MOIRA,4
PositionalExplorerAmongstPossible,MOIRE,4
PositionalExplorerAmongstPossible,MOIST,5
PositionalExplorerAmongstPossible,MOLAR,3
PositionalExplorerAmongstPossible,MOLDS,6
PositionalExplorerAmongstPossible,MOLDY,3
PositionalExplorerAmongstPossible,MOLES,3
PositionalExplorerAmongstPossible,MOLLS,5
PositionalExplorerAmongstPossible,MOLLY,4
PositionalExplorerAmongstPossible,MOLTS,5
PositionalExplorerAmongstPossible,MOMMA,5
PositionalExplorerAmongstPossible,MOMMY,4
PositionalExplorerAmongstPossible,MONET,3
PositionalExplorerAmongstPossible,MONEY,5
PositionalExplorerAmongstPossible,MONKS,4
PositionalExplorerAmongstPossible,MONTE,4
PositionalExplorerAmongstPossible,MONTH,3
PositionalExplorerAmongstPossible,MONTY,3
PositionalExplorerAmongstPossible,MOOCH,4
PositionalExplorerAmongstPossible,MOODS,6
PositionalExplorerAmongstPossible,MOODY,4
PositionalExplorerAmongstPossible,MOOED,7
PositionalExplorerAmongstPossible,MOONS,6
PositionalExplorerAmongstPossible,MOORE,4
PositionalExplorerAmongstPossible,MOORS,5
PositionalExplorerAmongstPossible,MOOSE,6
PositionalExplorerAmongstPossible,MOOTS,6
PositionalExplorerAmongstPossible,MOPED,6
PositionalExplorerAmongstPossible,MOPES,5
PositionalExplorerAmongstPossible,MORAL,3
PositionalExplorerAmongstPossible,MORAN,2
PositionalExplorerAmongstPossible,NIPPY,3
PositionalExplorerAmongstPossible,NISAN,5
PositionalExplorerAmongstPossible,NISEI,4
PositionalExplorerAmongstPossible,NITER,6
PositionalExplorerAmongstPossible,NITES,3
PositionalExplorerAmongstPossible,NIVEA,3
PositionalExplorerAmongstPossible,NIXED,4
PositionalExplorerAmongstPossible,NIXES,4
PositionalExplorerAmongstPossible,NIXON,4
PositionalExplorerAmongstPossible,NOBEL,4
PositionalExplorerAmongstPossible,NOBLE,3
PositionalExplorerAmongstPossible,NOBLY,4
PositionalExplorerAmongstPossible,NODAL,4
PositionalExplorerAmongstPossible,NODDY,4
PositionalExplorerAmongstPossible,NODES,3
PositionalExplorerAmongstPossible,NODOZ,4
PositionalExplorerAmongstPossible,NOELS,4
PositionalExplorerAmongstPossible,NOEMI,5
PositionalExplorerAmongstPossible,NOISE,4
PositionalExplorerAmongstPossible,NOISY,3
PositionalExplorerAmongstPossible,NOKIA,4
PositionalExplorerAmongstPossible,NOLAN,3
PositionalExplorerAmongstPossible,NOMAD,3
PositionalExplorerAmongstPossible,NONCE,6
PositionalExplorerAmongstPossible,NOOKS,4
PositionalExplorerAmongstPossible,NOOSE,7
