algorithm,word,n_guesses
UnknownLetterExplorerMindingGuessCount,LIBBY,5
UnknownLetterExplorerMindingGuessCount,LIBEL,3
UnknownLetterExplorerMindingGuessCount,LIBRA,4
UnknownLetterExplorerMindingGuessCount,LIBYA,4
UnknownLetterExplorerMindingGuessCount,LICIT,4
UnknownLetterExplorerMindingGuessCount,LICKS,5
UnknownLetterExplorerMindingGuessCount,LIDIA,6
UnknownLetterExplorerMindingGuessCount,LIEGE,5
UnknownLetterExplorerMindingGuessCount,LIENS,3
UnknownLetterExplorerMindingGuessCount,LIFER,4
UnknownLetterExplorerMindingGuessCount,LIFTS,5
UnknownLetterExplorerMindingGuessCount,LIGHT,4
UnknownLetterExplorerMindingGuessCount,JINAN,4
UnknownLetterExplorerMindingGuessCount,JINNI,5
UnknownLetterExplorerMindingGuessCount,JINNS,7
UnknownLetterExplorerMindingGuessCount,JINNY,5
UnknownLetterExplorerMindingGuessCount,JIVED,5
UnknownLetterExplorerMindingGuessCount,JIVES,6
UnknownLetterExplorerMindingGuessCount,JOANN,4
UnknownLetterExplorerMindingGuessCount,JOCKS,5
UnknownLetterExplorerMindingGuessCount,JODIE,4
UnknownLetterExplorerMindingGuessCount,JOHNS,4
UnknownLetterExplorerMindingGuessCount,JOINS,3
UnknownLetterExplorerMindingGuessCount,JOINT,4
UnknownLetterExplorerMindingGuessCount,JOIST,4
UnknownLetterExplorerMindingGuessCount,JOKED,6
UnknownLetterExplorerMindingGuessCount,JOKER,6
UnknownLetterExplorerMindingGuessCount,JOKES,5
UnknownLetterExplorerMindingGuessCount,JOLLY,6
UnknownLetterExplorerMindingGuessCount,JOLTS,5
UnknownLetterExplorerMindingGuessCount,JONAH,5
UnknownLetterExplorerMindingGuessCount,JONAS,5
UnknownLetterExplorerMindingGuessCount,JONES,5
UnknownLetterExplorerMindingGuessCount,JORGE,4
UnknownLetterExplorerMindingGuessCount,JOSEF,7
UnknownLetterExplorerMindingGuessCount,JOSIE,3
UnknownLetterExplorerMindingGuessCount,JOSUE,3
UnknownLetterExplorerMindingGuessCount,JOULE,4
UnknownLetterExplorerMindingGuessCount,JOUST,3
UnknownLetterExplorerMindingGuessCount,JOWLS,6
UnknownLetterExplorerMindingGuessCount,JOYCE,4
UnknownLetterExplorerMindingGuessCount,JOYED,4
UnknownLetterExplorerMindingGuessCount,JUANA,4
UnknownLetterExplorerMindingGuessCount,JUBAL,4
UnknownLetterExplorerMindingGuessCount,JUDAH,4
UnknownLetterExplorerMindingGuessCount,JUDAS,4
UnknownLetterExplorerMindingGuessCount,JUDEA,5
UnknownLetterExplorerMindingGuessCount,JUDGE,5
UnknownLetterExplorerMindingGuessCount,JUICE,4
UnknownLetterExplorerMindingGuessCount,JUICY,3
UnknownLetterExplorerMindingGuessCount,JULEP,4
UnknownLetterExplorerMindingGuessCount,JULES,5
UnknownLetterExplorerMindingGuessCount,JULIA,4
UnknownLetterExplorerMindingGuessCount,JULIE,3
UnknownLetterExplorerMindingGuessCount,JULIO,3
UnknownLetterExplorerMindingGuessCount,JUMBO,6
UnknownLetterExplorerMindingGuessCount,JUMPS,5
UnknownLetterExplorerMindingGuessCount,JUMPY,5
UnknownLetterExplorerMindingGuessCount,JUNCO,5
UnknownLetterExplorerMindingGuessCount,JUNES,5
UnknownLetterExplorerMindingGuessCount,JUNKS,6
UnknownLetterExplorerMindingGuessCount,JUNKY,4
UnknownLetterExplorerMindingGuessCount,JUNTA,4
UnknownLetterExplorerMindingGuessCount,JUROR,5
UnknownLetterExplorerMindingGuessCount,JURUA,5
UnknownLetterExplorerMindingGuessCount,KAABA,6
UnknownLetterExplorerMindingGuessCount,KABOB,5
UnknownLetterExplorerMindingGuessCount,KABUL,4
UnknownLetterExplorerMindingGuessCount,KAFKA,6
UnknownLetterExplorerMindingGuessCount,KAPOK,4
UnknownLetterExplorerMindingGuessCount,KAPUT,4
UnknownLetterExplorerMindingGuessCount,KARAT,4
UnknownLetterExplorerMindingGuessCount,KAREN,5
UnknownLetterExplorerMindingGuessCount,KARIN,5
UnknownLetterExplorerMindingGuessCount,KARLA,4
UnknownLetterExplorerMindingGuessCount,KARMA,5
UnknownLetterExplorerMindingGuessCount,KAROL,4
UnknownLetterExplorerMindingGuessCount,KARYN,3
UnknownLetterExplorerMindingGuessCount,KASAI,5
UnknownLetterExplorerMindingGuessCount,KASEY,3
UnknownLetterExplorerMindingGuessCount,KATHY,5
UnknownLetterExplorerMindingGuessCount,KATIE,4
UnknownLetterExplorerMindingGuessCount,KAUAI,5
UnknownLetterExplorerMindingGuessCount,KAYAK,4
UnknownLetterExplorerMindingGuessCount,KAYLA,4
UnknownLetterExplorerMindingGuessCount,KAZAN,5
UnknownLetterExplorerMindingGuessCount,KAZOO,5
UnknownLetterExplorerMindingGuessCount,KEATS,3
UnknownLetterExplorerMindingGuessCount,KEBAB,4
UnknownLetterExplorerMindingGuessCount,KEBOB,5
UnknownLetterExplorerMindingGuessCount,KEELS,5
UnknownLetterExplorerMindingGuessCount,KEENS,5
UnknownLetterExplorerMindingGuessCount,KEEPS,5
UnknownLetterExplorerMindingGuessCount,KEITH,4
UnknownLetterExplorerMindingGuessCount,KELLI,5
UnknownLetterExplorerMindingGuessCount,KELLY,5
UnknownLetterExplorerMindingGuessCount,KENNY,4
UnknownLetterExplorerMindingGuessCount,KENYA,3
UnknownLetterExplorerMindingGuessCount,KEOGH,3
UnknownLetterExplorerMindingGuessCount,KERRI,5
UnknownLetterExplorerMindingGuessCount,KERRY,5
UnknownLetterExplorerMindingGuessCount,KETCH,5
UnknownLetterExplorerMindingGuessCount,KEVEN,4
UnknownLetterExplorerMindingGuessCount,KEVIN,4
UnknownLetterExplorerMindingGuessCount,KEYED,4
UnknownLetterExplorerMindingGuessCount,KHAKI,4
UnknownLetterExplorerMindingGuessCount,KHANS,4
UnknownLetterExplorerMindingGuessCount,KHMER,4
UnknownLetterExplorerMindingGuessCount,KHUFU,4
UnknownLetterExplorerMindingGuessCount,KICKS,5
UnknownLetterExplorerMindingGuessCount,KICKY,5
UnknownLetterExplorerMindingGuessCount,KIDDO,6
UnknownLetterExplorerMindingGuessCount,KIDDY,6
UnknownLetterExplorerMindingGuessCount,KIETH,4
UnknownLetterExplorerMindingGuessCount,KILLS,5
UnknownLetterExplorerMindingGuessCount,KILNS,4
UnknownLetterExplorerMindingGuessCount,KILOS,4
UnknownLetterExplorerMindingGuessCount,KILTS,5
UnknownLetterExplorerMindingGuessCount,KINDA,4
UnknownLetterExplorerMindingGuessCount,KINDS,4
UnknownLetterExplorerMindingGuessCount,KINGS,4
UnknownLetterExplorerMindingGuessCount,KINKS,6
UnknownLetterExplorerMindingGuessCount,KINKY,4
UnknownLetterExplorerMindingGuessCount,KIOSK,3
UnknownLetterExplorerMindingGuessCount,KIOWA,3
UnknownLetterExplorerMindingGuessCount,KIRBY,4
UnknownLetterExplorerMindingGuessCount,KIROV,4
UnknownLetterExplorerMindingGuessCount,KITED,5
UnknownLetterExplorerMindingGuessCount,KITES,4
UnknownLetterExplorerMindingGuessCount,KITTY,5
UnknownLetterExplorerMindingGuessCount,KIWIS,4
UnknownLetterExplorerMindingGuessCount,KLAUS,4
UnknownLetterExplorerMindingGuessCount,KLEIN,4
UnknownLetterExplorerMindingGuessCount,KLIMT,4
UnknownLetterExplorerMindingGuessCount,KLINE,4
UnknownLetterExplorerMindingGuessCount,KLUTZ,3
UnknownLetterExplorerMindingGuessCount,KMART,4
UnknownLetterExplorerMindingGuessCount,KNACK,4
UnknownLetterExplorerMindingGuessCount,KNAPP,4
UnknownLetterExplorerMindingGuessCount,KNAVE,4
UnknownLetterExplorerMindingGuessCount,KNEAD,4
UnknownLetterExplorerMindingGuessCount,KNEED,4
UnknownLetterExplorerMindingGuessCount,KNEEL,4
UnknownLetterExplorerMindingGuessCount,KNEES,3
UnknownLetterExplorerMindingGuessCount,KNELL,5
UnknownLetterExplorerMindingGuessCount,KNELT,4
UnknownLetterExplorerMindingGuessCount,KNIFE,3
UnknownLetterExplorerMindingGuessCount,KNITS,3
UnknownLetterExplorerMindingGuessCount,KNOBS,5
UnknownLetterExplorerMindingGuessCount,KNOCK,3
UnknownLetterExplorerMindingGuessCount,KNOLL,4
UnknownLetterExplorerMindingGuessCount,KNOPF,3
UnknownLetterExplorerMindingGuessCount,KNOTS,4
UnknownLetterExplorerMindingGuessCount,KNOWN,4
UnknownLetterExplorerMindingGuessCount,KNOWS,5
UnknownLetterExplorerMindingGuessCount,KNUTH,3
UnknownLetterExplorerMindingGuessCount,KOALA,5
UnknownLetterExplorerMindingGuessCount,KODAK,5
UnknownLetterExplorerMindingGuessCount,KOJAK,5
UnknownLetterExplorerMindingGuessCount,LIKED,4
UnknownLetterExplorerMindingGuessCount,LIKEN,4
UnknownLetterExplorerMindingGuessCount,LIKER,6
UnknownLetterExplorerMindingGuessCount,LIKES,6
UnknownLetterExplorerMindingGuessCount,LILAC,4
UnknownLetterExplorerMindingGuessCount,LILIA,6
UnknownLetterExplorerMindingGuessCount,LILLE,6
UnknownLetterExplorerMindingGuessCount,LILLY,6
UnknownLetterExplorerMindingGuessCount,LILTS,7
UnknownLetterExplorerMindingGuessCount,LIMBO,4
UnknownLetterExplorerMindingGuessCount,LIMBS,4
UnknownLetterExplorerMindingGuessCount,LIMED,4
UnknownLetterExplorerMindingGuessCount,LIMES,4
UnknownLetterExplorerMindingGuessCount,LIMIT,4
UnknownLetterExplorerMindingGuessCount,LIMNS,4
UnknownLetterExplorerMindingGuessCount,LIMOS,4
UnknownLetterExplorerMindingGuessCount,LIMPS,4
UnknownLetterExplorerMindingGuessCount,LINDA,4
UnknownLetterExplorerMindingGuessCount,LINDY,5
UnknownLetterExplorerMindingGuessCount,LINED,3
UnknownLetterExplorerMindingGuessCount,LINEN,3
UnknownLetterExplorerMindingGuessCount,LINER,5
UnknownLetterExplorerMindingGuessCount,LINES,4
UnknownLetterExplorerMindingGuessCount,LINGO,5
UnknownLetterExplorerMindingGuessCount,LINKS,5
UnknownLetterExplorerMindingGuessCount,LINUS,3
UnknownLetterExplorerMindingGuessCount,LINUX,4
UnknownLetterExplorerMindingGuessCount,LIONS,4
UnknownLetterExplorerMindingGuessCount,LIPID,4
UnknownLetterExplorerMindingGuessCount,LIPPI,4
UnknownLetterExplorerMindingGuessCount,LIRAS,5
UnknownLetterExplorerMindingGuessCount,LISLE,3
UnknownLetterExplorerMindingGuessCount,LISPS,5
UnknownLetterExplorerMindingGuessCount,LISTS,7
UnknownLetterExplorerMindingGuessCount,LISZT,6
UnknownLetterExplorerMindingGuessCount,LITER,5
UnknownLetterExplorerMindingGuessCount,LITHE,3
UnknownLetterExplorerMindingGuessCount,LIVED,4
UnknownLetterExplorerMindingGuessCount,LIVEN,4
UnknownLetterExplorerMindingGuessCount,LIVER,5
UnknownLetterExplorerMindingGuessCount,LIVES,5
UnknownLetterExplorerMindingGuessCount,LIVIA,5
UnknownLetterExplorerMindingGuessCount,LIVID,4
UnknownLetterExplorerMindingGuessCount,LIZZY,6
UnknownLetterExplorerMindingGuessCount,LLAMA,5
UnknownLetterExplorerMindingGuessCount,LLANO,3
UnknownLetterExplorerMindingGuessCount,LLOYD,4
UnknownLetterExplorerMindingGuessCount,LOADS,5
UnknownLetterExplorerMindingGuessCount,LOAFS,5
UnknownLetterExplorerMindingGuessCount,LOAMY,4
UnknownLetterExplorerMindingGuessCount,LOANS,3
UnknownLetterExplorerMindingGuessCount,LOATH,4
UnknownLetterExplorerMindingGuessCount,LOBBY,4
UnknownLetterExplorerMindingGuessCount,LOBED,4
UnknownLetterExplorerMindingGuessCount,LOBES,4
UnknownLetterExplorerMindingGuessCount,LOCAL,5
UnknownLetterExplorerMindingGuessCount,LOCKE,3
UnknownLetterExplorerMindingGuessCount,LOCKS,4
UnknownLetterExplorerMindingGuessCount,LOCUS,4
UnknownLetterExplorerMindingGuessCount,LODES,4
UnknownLetterExplorerMindingGuessCount,LODGE,3
UnknownLetterExplorerMindingGuessCount,LOEWE,3
UnknownLetterExplorerMindingGuessCount,LOEWI,3
UnknownLetterExplorerMindingGuessCount,LOEWS,5
UnknownLetterExplorerMindingGuessCount,LOFTS,5
UnknownLetterExplorerMindingGuessCount,LOFTY,4
UnknownLetterExplorerMindingGuessCount,LOGAN,5
UnknownLetterExplorerMindingGuessCount,LOGES,4
UnknownLetterExplorerMindingGuessCount,LOGIC,4
UnknownLetterExplorerMindingGuessCount,LOGIN,4
UnknownLetterExplorerMindingGuessCount,LOGON,4
UnknownLetterExplorerMindingGuessCount,LOGOS,6
UnknownLetterExplorerMindingGuessCount,LOINS,3
UnknownLetterExplorerMindingGuessCount,LOIRE,4
UnknownLetterExplorerMindingGuessCount,LOLLS,6
UnknownLetterExplorerMindingGuessCount,LONER,4
UnknownLetterExplorerMindingGuessCount,LONGS,3
UnknownLetterExplorerMindingGuessCount,LOOKS,4
UnknownLetterExplorerMindingGuessCount,LOOMS,4
UnknownLetterExplorerMindingGuessCount,LOONS,4
UnknownLetterExplorerMindingGuessCount,LOONY,3
UnknownLetterExplorerMindingGuessCount,LOOPS,3
UnknownLetterExplorerMindingGuessCount,LOOPY,4
UnknownLetterExplorerMindingGuessCount,LOOSE,3
UnknownLetterExplorerMindingGuessCount,LOOTS,3
UnknownLetterExplorerMindingGuessCount,LOPED,5
UnknownLetterExplorerMindingGuessCount,LOPES,3
UnknownLetterExplorerMindingGuessCount,LOPEZ,3
UnknownLetterExplorerMindingGuessCount,LORDS,4
UnknownLetterExplorerMindingGuessCount,LOREN,4
UnknownLetterExplorerMindingGuessCount,LORIE,5
UnknownLetterExplorerMindingGuessCount,LORNA,4
UnknownLetterExplorerMindingGuessCount,LORRE,4
UnknownLetterExplorerMindingGuessCount,LORRY,5
UnknownLetterExplorerMindingGuessCount,LOSER,3
UnknownLetterExplorerMindingGuessCount,LOSES,6
UnknownLetterExplorerMindingGuessCount,LOTTO,4
UnknownLetterExplorerMindingGuessCount,LOTUS,4
UnknownLetterExplorerMindingGuessCount,LOUIE,3
UnknownLetterExplorerMindingGuessCount,LOUIS,4
UnknownLetterExplorerMindingGuessCount,LOUSE,4
UnknownLetterExplorerMindingGuessCount,LOUSY,4
UnknownLetterExplorerMindingGuessCount,LOUTS,5
UnknownLetterExplorerMindingGuessCount,LOVED,4
UnknownLetterExplorerMindingGuessCount,LOVER,5
UnknownLetterExplorerMindingGuessCount,LOVES,5
UnknownLetterExplorerMindingGuessCount,LOWED,5
UnknownLetterExplorerMindingGuessCount,LOWER,4
UnknownLetterExplorerMindingGuessCount,LOWLY,6
UnknownLetterExplorerMindingGuessCount,LOXES,6
UnknownLetterExplorerMindingGuessCount,LOYAL,5
UnknownLetterExplorerMindingGuessCount,LUANN,4
UnknownLetterExplorerMindingGuessCount,LUAUS,5
UnknownLetterExplorerMindingGuessCount,LUBED,3
UnknownLetterExplorerMindingGuessCount,LUBES,4
UnknownLetterExplorerMindingGuessCount,LUCAS,4
UnknownLetterExplorerMindingGuessCount,LUCIA,3
UnknownLetterExplorerMindingGuessCount,LUCID,4
UnknownLetterExplorerMindingGuessCount,LUCIO,4
UnknownLetterExplorerMindingGuessCount,LUCKS,5
UnknownLetterExplorerMindingGuessCount,LUCKY,5
UnknownLetterExplorerMindingGuessCount,LUCRE,3
UnknownLetterExplorerMindingGuessCount,LUGER,5
UnknownLetterExplorerMindingGuessCount,LUIGI,5
UnknownLetterExplorerMindingGuessCount,LUISA,4
UnknownLetterExplorerMindingGuessCount,LULLS,6
UnknownLetterExplorerMindingGuessCount,LULLY,6
UnknownLetterExplorerMindingGuessCount,LUMPS,4
UnknownLetterExplorerMindingGuessCount,LUMPY,4
UnknownLetterExplorerMindingGuessCount,LUNAR,4
UnknownLetterExplorerMindingGuessCount,LUNCH,4
UnknownLetterExplorerMindingGuessCount,LUNGE,3
UnknownLetterExplorerMindingGuessCount,LUNGS,4
UnknownLetterExplorerMindingGuessCount,LUPIN,4
UnknownLetterExplorerMindingGuessCount,LUPUS,4
UnknownLetterExplorerMindingGuessCount,LURCH,4
UnknownLetterExplorerMindingGuessCount,LURED,4
UnknownLetterExplorerMindingGuessCount,LURES,4
UnknownLetterExplorerMindingGuessCount,LURIA,4
UnknownLetterExplorerMindingGuessCount,LURID,4
UnknownLetterExplorerMindingGuessCount,LURKS,4
UnknownLetterExplorerMindingGuessCount,LUSTS,4
UnknownLetterExplorerMindingGuessCount,LUSTY,4
UnknownLetterExplorerMindingGuessCount,LUTES,3
UnknownLetterExplorerMindingGuessCount,LUZON,5
UnknownLetterExplorerMindingGuessCount,LYCRA,3
UnknownLetterExplorerMindingGuessCount,LYDIA,4
UnknownLetterExplorerMindingGuessCount,LYELL,3
UnknownLetterExplorerMindingGuessCount,LYING,4
UnknownLetterExplorerMindingGuessCount,LYMAN,4
UnknownLetterExplorerMindingGuessCount,LYMPH,4
UnknownLetterExplorerMindingGuessCount,LYNCH,4
UnknownLetterExplorerMindingGuessCount,LYNDA,4
UnknownLetterExplorerMindingGuessCount,LYNNE,3
UnknownLetterExplorerMindingGuessCount,LYONS,4
UnknownLetterExplorerMindingGuessCount,LYRES,4
UnknownLetterExplorerMindingGuessCount,LYRIC,4
UnknownLetterExplorerMindingGuessCount,LYSOL,5
UnknownLetterExplorerMindingGuessCount,MABEL,4
UnknownLetterExplorerMindingGuessCount,MABLE,4
UnknownLetterExplorerMindingGuessCount,MACAO,4
UnknownLetterExplorerMindingGuessCount,MACAW,4
UnknownLetterExplorerMindingGuessCount,MACED,5
UnknownLetterExplorerMindingGuessCount,MACES,5
UnknownLetterExplorerMindingGuessCount,MACHO,4
UnknownLetterExplorerMindingGuessCount,MACON,4
UnknownLetterExplorerMindingGuessCount,MACRO,3
UnknownLetterExplorerMindingGuessCount,MADAM,4
UnknownLetterExplorerMindingGuessCount,MADGE,4
UnknownLetterExplorerMindingGuessCount,MADLY,4
UnknownLetterExplorerMindingGuessCount,MAFIA,5
UnknownLetterExplorerMindingGuessCount,MAGIC,4
UnknownLetterExplorerMindingGuessCount,MAGMA,5
UnknownLetterExplorerMindingGuessCount,MAGOG,5
UnknownLetterExplorerMindingGuessCount,MAGOO,6
UnknownLetterExplorerMindingGuessCount,MAHDI,4
UnknownLetterExplorerMindingGuessCount,MAIDS,4
UnknownLetterExplorerMindingGuessCount,MAILS,4
UnknownLetterExplorerMindingGuessCount,MAIMS,4
UnknownLetterExplorerMindingGuessCount,MAINE,4
UnknownLetterExplorerMindingGuessCount,MAINS,4
UnknownLetterExplorerMindingGuessCount,MAIZE,5
UnknownLetterExplorerMindingGuessCount,MAJOR,4
UnknownLetterExplorerMindingGuessCount,MAKER,5
UnknownLetterExplorerMindingGuessCount,MAKES,3
UnknownLetterExplorerMindingGuessCount,MALAY,5
UnknownLetterExplorerMindingGuessCount,MALES,4
UnknownLetterExplorerMindingGuessCount,MALLS,4
UnknownLetterExplorerMindingGuessCount,MALTA,4
UnknownLetterExplorerMindingGuessCount,MALTS,4
UnknownLetterExplorerMindingGuessCount,MAMAS,5
UnknownLetterExplorerMindingGuessCount,MAMBO,5
UnknownLetterExplorerMindingGuessCount,MAMET,5
UnknownLetterExplorerMindingGuessCount,MAMIE,5
UnknownLetterExplorerMindingGuessCount,MAMMA,5
UnknownLetterExplorerMindingGuessCount,MANDY,4
UnknownLetterExplorerMindingGuessCount,MANES,4
UnknownLetterExplorerMindingGuessCount,MANET,4
UnknownLetterExplorerMindingGuessCount,MANGA,4
UnknownLetterExplorerMindingGuessCount,MANGE,3
UnknownLetterExplorerMindingGuessCount,MANGO,4
UnknownLetterExplorerMindingGuessCount,MANGY,4
UnknownLetterExplorerMindingGuessCount,MANIA,4
UnknownLetterExplorerMindingGuessCount,MANIC,4
UnknownLetterExplorerMindingGuessCount,MANLY,5
UnknownLetterExplorerMindingGuessCount,MANNA,5
UnknownLetterExplorerMindingGuessCount,MANOR,4
UnknownLetterExplorerMindingGuessCount,MANSE,3
UnknownLetterExplorerMindingGuessCount,MAORI,3
UnknownLetterExplorerMindingGuessCount,MAPLE,5
UnknownLetterExplorerMindingGuessCount,MARAT,5
UnknownLetterExplorerMindingGuessCount,MARCH,4
UnknownLetterExplorerMindingGuessCount,MARCI,4
UnknownLetterExplorerMindingGuessCount,MARCO,4
UnknownLetterExplorerMindingGuessCount,MARCY,4
UnknownLetterExplorerMindingGuessCount,MARES,6
UnknownLetterExplorerMindingGuessCount,MARGE,4
UnknownLetterExplorerMindingGuessCount,MARGO,4
UnknownLetterExplorerMindingGuessCount,MARIA,4
UnknownLetterExplorerMindingGuessCount,MARIE,3
UnknownLetterExplorerMindingGuessCount,MARIN,4
UnknownLetterExplorerMindingGuessCount,MARIO,3
UnknownLetterExplorerMindingGuessCount,MARIS,4
UnknownLetterExplorerMindingGuessCount,MARKS,5
UnknownLetterExplorerMindingGuessCount,MARLA,3
UnknownLetterExplorerMindingGuessCount,MARNE,3
UnknownLetterExplorerMindingGuessCount,MARRY,4
UnknownLetterExplorerMindingGuessCount,MARSH,3
UnknownLetterExplorerMindingGuessCount,MARTA,5
UnknownLetterExplorerMindingGuessCount,MARTS,4
UnknownLetterExplorerMindingGuessCount,MARTY,4
UnknownLetterExplorerMindingGuessCount,MARVA,5
UnknownLetterExplorerMindingGuessCount,MASAI,5
UnknownLetterExplorerMindingGuessCount,MASKS,5
UnknownLetterExplorerMindingGuessCount,MASON,4
UnknownLetterExplorerMindingGuessCount,MASTS,4
UnknownLetterExplorerMindingGuessCount,MATCH,4
UnknownLetterExplorerMindingGuessCount,MATED,5
UnknownLetterExplorerMindingGuessCount,MATES,3
UnknownLetterExplorerMindingGuessCount,MATTE,5
UnknownLetterExplorerMindingGuessCount,MATTS,5
UnknownLetterExplorerMindingGuessCount,MATZO,4
UnknownLetterExplorerMindingGuessCount,MAUDE,5
UnknownLetterExplorerMindingGuessCount,MAULS,4
UnknownLetterExplorerMindingGuessCount,MAURA,4
UnknownLetterExplorerMindingGuessCount,MAURO,4
UnknownLetterExplorerMindingGuessCount,MAUVE,5
UnknownLetterExplorerMindingGuessCount,MAVEN,4
UnknownLetterExplorerMindingGuessCount,MAVIN,4
UnknownLetterExplorerMindingGuessCount,MAVIS,5
UnknownLetterExplorerMindingGuessCount,MAXED,5
UnknownLetterExplorerMindingGuessCount,MAXES,6
UnknownLetterExplorerMindingGuessCount,MAXIM,5
UnknownLetterExplorerMindingGuessCount,MAYAN,5
UnknownLetterExplorerMindingGuessCount,MAYAS,4
UnknownLetterExplorerMindingGuessCount,MAYBE,3
UnknownLetterExplorerMindingGuessCount,MAYER,4
UnknownLetterExplorerMindingGuessCount,MAYOR,4
UnknownLetterExplorerMindingGuessCount,MAYRA,4
UnknownLetterExplorerMindingGuessCount,MAZDA,5
UnknownLetterExplorerMindingGuessCount,MAZES,5
UnknownLetterExplorerMindingGuessCount,MBINI,4
UnknownLetterExplorerMindingGuessCount,MCCOY,4
UnknownLetterExplorerMindingGuessCount,MCGEE,3
UnknownLetterExplorerMindingGuessCount,MCKAY,4
UnknownLetterExplorerMindingGuessCount,MCKEE,4
UnknownLetterExplorerMindingGuessCount,MEADE,5
UnknownLetterExplorerMindingGuessCount,MEALS,4
UnknownLetterExplorerMindingGuessCount,MEALY,4
UnknownLetterExplorerMindingGuessCount,MEANS,4
UnknownLetterExplorerMindingGuessCount,MEANT,4
UnknownLetterExplorerMindingGuessCount,MEANY,3
UnknownLetterExplorerMindingGuessCount,MEATS,4
UnknownLetterExplorerMindingGuessCount,MEATY,4
UnknownLetterExplorerMindingGuessCount,MECCA,4
UnknownLetterExplorerMindingGuessCount,MEDAL,5
UnknownLetterExplorerMindingGuessCount,MEDAN,4
UnknownLetterExplorerMindingGuessCount,MEDEA,6
UnknownLetterExplorerMindingGuessCount,MEDIA,3
UnknownLetterExplorerMindingGuessCount,MEDIC,4
UnknownLetterExplorerMindingGuessCount,MEETS,4
UnknownLetterExplorerMindingGuessCount,MEGAN,4
UnknownLetterExplorerMindingGuessCount,MEIER,4
UnknownLetterExplorerMindingGuessCount,MEIJI,4
UnknownLetterExplorerMindingGuessCount,MEJIA,4
UnknownLetterExplorerMindingGuessCount,MELBA,5
UnknownLetterExplorerMindingGuessCount,MELDS,5
UnknownLetterExplorerMindingGuessCount,MELON,5
UnknownLetterExplorerMindingGuessCount,MELTS,4
UnknownLetterExplorerMindingGuessCount,MELVA,6
UnknownLetterExplorerMindingGuessCount,MEMES,5
UnknownLetterExplorerMindingGuessCount,MEMOS,4
UnknownLetterExplorerMindingGuessCount,MENDS,4
UnknownLetterExplorerMindingGuessCount,MENES,4
UnknownLetterExplorerMindingGuessCount,MENSA,3
UnknownLetterExplorerMindingGuessCount,MENUS,4
UnknownLetterExplorerMindingGuessCount,MEOWS,4
UnknownLetterExplorerMindingGuessCount,MERAK,4
UnknownLetterExplorerMindingGuessCount,MERCK,4
UnknownLetterExplorerMindingGuessCount,MERCY,4
UnknownLetterExplorerMindingGuessCount,MERES,5
UnknownLetterExplorerMindingGuessCount,MERGE,4
UnknownLetterExplorerMindingGuessCount,MERIT,4
UnknownLetterExplorerMindingGuessCount,MERLE,5
UnknownLetterExplorerMindingGuessCount,MERRY,5
UnknownLetterExplorerMindingGuessCount,MESAS,5
UnknownLetterExplorerMindingGuessCount,MESSY,4
UnknownLetterExplorerMindingGuessCount,METAL,4
UnknownLetterExplorerMindingGuessCount,METED,4
UnknownLetterExplorerMindingGuessCount,METER,6
UnknownLetterExplorerMindingGuessCount,METES,4
UnknownLetterExplorerMindingGuessCount,METRO,4
UnknownLetterExplorerMindingGuessCount,MEUSE,3
UnknownLetterExplorerMindingGuessCount,MEWED,4
UnknownLetterExplorerMindingGuessCount,MEWLS,4
UnknownLetterExplorerMindingGuessCount,MEYER,4
UnknownLetterExplorerMindingGuessCount,MFUME,4
UnknownLetterExplorerMindingGuessCount,MIAMI,4
UnknownLetterExplorerMindingGuessCount,MIAOW,4
UnknownLetterExplorerMindingGuessCount,MICAH,4
UnknownLetterExplorerMindingGuessCount,MICKY,4
UnknownLetterExplorerMindingGuessCount,MICRA,4
UnknownLetterExplorerMindingGuessCount,MIDAS,4
UnknownLetterExplorerMindingGuessCount,MIDDY,4
UnknownLetterExplorerMindingGuessCount,MIDGE,4
UnknownLetterExplorerMindingGuessCount,MIDST,3
UnknownLetterExplorerMindingGuessCount,MIENS,4
UnknownLetterExplorerMindingGuessCount,MIFFS,5
UnknownLetterExplorerMindingGuessCount,MIGHT,5
UnknownLetterExplorerMindingGuessCount,MIKED,4
UnknownLetterExplorerMindingGuessCount,MIKES,5
UnknownLetterExplorerMindingGuessCount,MILAN,4
UnknownLetterExplorerMindingGuessCount,MILCH,5
UnknownLetterExplorerMindingGuessCount,MILER,5
UnknownLetterExplorerMindingGuessCount,MILES,4
UnknownLetterExplorerMindingGuessCount,MILFS,5
UnknownLetterExplorerMindingGuessCount,MILKS,5
UnknownLetterExplorerMindingGuessCount,MILKY,5
UnknownLetterExplorerMindingGuessCount,MILLS,5
UnknownLetterExplorerMindingGuessCount,MILNE,4
UnknownLetterExplorerMindingGuessCount,MIMED,6
UnknownLetterExplorerMindingGuessCount,MIMES,6
UnknownLetterExplorerMindingGuessCount,MIMIC,4
UnknownLetterExplorerMindingGuessCount,MINCE,5
UnknownLetterExplorerMindingGuessCount,MINDS,6
UnknownLetterExplorerMindingGuessCount,MINDY,6
UnknownLetterExplorerMindingGuessCount,MINED,4
UnknownLetterExplorerMindingGuessCount,MINER,4
UnknownLetterExplorerMindingGuessCount,MINES,4
UnknownLetterExplorerMindingGuessCount,MINIM,5
UnknownLetterExplorerMindingGuessCount,MINIS,4
UnknownLetterExplorerMindingGuessCount,MINKS,5
UnknownLetterExplorerMindingGuessCount,MINOR,4
